"File Name","Face Shape","Type of Lip","Color of Lip","Forehead","Cheeks with Dimple","Ear","Eye Size","Eye Defect","Eye Color","Eyebrow Style","Eyebrow Separation","Jaw Line","Skin Color","Hair Color","Hair Style","Beard Mustache Style","Nose","Age (Rough estimate as appearing)","Gender","Identification mark if any (describe)"
"S261.jpeg","Diamond","Wide Lips","Pink","Straight","Yes","narrow ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Golden","Long hair girl","Shaven","Straight",25,"Female","None"
"S262.jpg","Round","Full Lips","Pink","Narrow","No","pointed ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Round","White","Brown","Long hair girl","Shaven","Straight",28,"Female","no"
"S263.jpeg","Oblong","Thin lips","Pink","Broad","No","narrow ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Flat","White","White","Long hair male","Shaven","Convex",80,"Male","Has liver spots all over forehead and upper cheeks"
"S264.jpg","Rectangle","Thin lips","Red","Straight","No","Broad lobe","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Brown","Medium length male","Stubble (medium)","Concave",40,"Male","mole on both the cheeks"
"S266.jpeg","Heart","Heavy lower lips","Pink","Broad","No","pointed ear","Small Eye","No visible defect","Gray","Medium thick","High Seperated","Round","White","Brown","Small hair","Shaven","Straight",43,"Male","None"
"S267.jpg","Heart","Thin lips","Skin","Sharp","No","narrow ear","Medium Eye","No visible defect","Brown","Sharp","High Seperated","Sharp","Fair","Brown","Small hair","Stubble (short)","Straight","25-35","Male","None"
"S265.jpg","Rectangle","Thin lips","Pink","Straight","No","narrow ear","Small Eye","No visible defect","Blue","Very Thick","Seperated","Sharp","White","Brown","Medium length male","Stubble (medium)","Concave",29,"Male","no"
"S268.jpeg","Rectangle","Heavy lower lips","Black","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","Dark","Black","Small hair","Anchor","Concave",45,"Male","None"
"S269.jpg","Round","Wide Lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Round","White","Brown","Medium length male","Shaven","Straight",55,"Male","None"
"S270.jpeg","Oval","Heavy upper lips","Pink","Fuzzi-Mount","No","Square ear","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","White","Black","Long hair girl","Shaven","Raised","35-45","Female","Brown spot on the right cheek between the nose and lips and between the nose and the ear."
"S271.jpeg","Rectangle","Full Lips","Pink","Fuzzi-Mount","No","narrow ear","Medium Eye","No visible defect","Blue","Sharp","Seperated","Sharp","White","Brown","Long hair male","Shaven","Straight",45,"Male","No identification mark"
"S272.jpg","Oval","Full Lips","Pink","Broad","Yes","narrow ear","Medium Eye","No visible defect","Black","Sharp","High Seperated","Flat","Brown","Black","Small hair","Goatee","Concave",29,"Male","-"
"S273.jpeg","Oblong","Heavy lower lips","Pink","Straight","No","Square ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Round","Fair","Black","Small hair","Shaven","Raised",29,"Male","none"
"S274.jpeg","Round","Thin lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Brown","Sharp","Seperated","Round","White","Black and white mixed","Full Bald","Ducktail","Straight",50,"Male","none"
"S275.jpg","Diamond","Wide Lips","Pink","Broad","Yes","Broad lobe","Big Eye","No visible defect","Gray","Sharp","High Seperated","Sharp","White","Brown","Long hair girl","Shaven","Concave",55,"Female","none"
"S277.jpeg","Rectangle","Thin lips","Pink","Broad","No","pointed ear","Medium Eye","No visible defect","Hazel","Medium thick","Seperated","Sharp","Fair","Black","Medium length male","Shaven","Concave",37,"Male","Prominent Adam's apple"
"S278.jpeg","Oblong","Full Lips","Pink","Narrow","No","narrow ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Brown","Black and white mixed","Medium length male","Shaven","Concave",50,"Male","none"
"S279.jpeg","Rectangle","Thin lips","Skin","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","High Seperated","Sharp","Fair","Golden","Long hair male","Ducktail","Lowered",45,"Male","Scar on eyebrow"
"S280.jpeg","Round","Full Lips","Black","Narrow","No","narrow ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Flat","Brown","Black","Medium length male","Van Dyke","Straight",60,"Male","None"
"S281.jpg","Oval","Heavy upper lips","Pink","Broad","No","pointed ear","Small Eye","No visible defect","Brown","Sharp","Seperated","Round","Fair","Black","Medium length male","Shaven","Concave",32,"Male","Bushy hair with many pointed ends"
"S282.jpeg","Diamond","Wide Lips","Pink","Curved","Yes","pointed ear","Medium Eye","No visible defect","Hazel","Sharp","Seperated","Sharp","White","Brown","Long hair girl","Shaven","Concave",30,"Female","None"
"S283.jpg","Round","Full Lips","Red","Broad","No","pointed ear","Medium Eye","No visible defect","Blue","Sharp","Seperated","Sharp","White","Black","Long hair girl","Shaven","Wavy",30,"Female","none"
"S284.jpg","Rectangle","Wide Lips","Pink","Broad","No","Square ear","Small Eye","No visible defect","Hazel","Medium thick","Seperated","Sharp","Fair","Brown","Small hair","Shaven","Raised",22,"Male","na"
"S285.jpeg","Rectangle","Full Lips","Pink","Straight","No","Broad lobe","Big Eye","No visible defect","Hazel","Medium thick","Seperated","Flat","White","Black","Small hair","Bandholz","Straight",34,"Male","none"
"S286.jpeg","Diamond","Thin lips","Pink","Sharp","No","pointed ear","Medium Eye","No visible defect","Gray","Medium thick","High Seperated","Round","White","Black","Small hair","Stubble (short)","Concave",39,"Male","None"
"S288.jpg","Rectangle","Thin lips","Pink","Narrow","No","pointed ear","Medium Eye","No visible defect","Gray","Very Thick","Seperated","Sharp","Fair","Brown","Medium length male","Stubble (short)","Straight","20-30","Male","None"
"S289.jpg","Heart","Heavy lower lips","Pink","Straight","No","pointed ear","Big Eye","No visible defect","Hazel","Very Thick","High Seperated","Sharp","White","Black","Medium length male","Stubble (medium)","Wavy",25,"Male","None"
"S287.jpeg","Round","Thin lips","Pink","Broad","No","pointed ear","Small Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Brown","Small hair","Shaven","Straight",55,"Male","None"
"S290.jpg","Oblong","Thin lips","Skin","Broad","No","pointed ear","Big Eye","No visible defect","Brown","Sharp","Seperated","Sharp","Brown","Black","Medium length male","Shaven","Lowered",35,"Male","none"
"S291.jpg","Oval","Wide Lips","Skin","Narrow","No","narrow ear","Small Eye","No visible defect","Brown","Very Thick","Seperated","Flat","Brown","Black","Medium length male","Balbo","Lowered",55,"Male","none"
"S292.jpg","Round","Thin lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Hazel","Sharp","Seperated","Sharp","White","Black and white mixed","Small hair","Stubble (medium)","Straight",40,"Male","No"
"S296.jpeg","Oval","Heavy lower lips","Pink","Straight","No","Square ear","Medium Eye","No visible defect","Hazel","Sharp","Joined","Round","Fair","Black","Half Bald","Shaven","Straight",34,"Male","A patch of very short hair on top of head"
"S298.JPG","Rectangle","Heavy lower lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","Black","Medium length male","Shaven","Wavy",35,"Male","Small freckle below the left cheek"
"S300.jpeg","Oval","Thin lips","Pink","Straight","No","Square ear","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","White","Black","Small hair","Ducktail","Straight",30,"Male","No identification mark"
"S297.jpg","Rectangle","Thin lips","Pink","Straight","No","narrow ear","Medium Eye","No visible defect","Blue","Sharp","Seperated","Sharp","White","White","Medium length male","Shaven","Straight",60,"Male","none"
"S299.jpeg","Oval","Full Lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","Brown","Medium length male","Stubble (short)","Straight",36,"Male","NA"
"S293.jpg","Rectangle","Thin lips","Pink","Straight","No","Broad lobe","Small Eye","No visible defect","Brown","Sharp","Seperated","Round","White","Brown","Medium length male","Extended goatee","Straight",27,"Male","none"
"S294.jpeg","Round","Thin lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Round","White","Brown","Long hair male","Shaven","Straight",25,"Male","none"
"S295.jpeg","Diamond","Thin lips","Skin","Broad","No","pointed ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Round","White","White","Medium length male","Circle Beard","Concave",55,"Male","None (has glasses)"
"S301.jpg","Oblong","Heavy lower lips","Red","Straight","No","Broad lobe","Small Eye","No visible defect","Brown","Sharp","High Seperated","Sharp","Dark","Black","Medium length male","Extended goatee","Concave",25,"Male","scar on right cheek next to nose"
"S302.jpg","Heart","Wide Lips","Pink","Fuzzi-Mount","No","Square ear","Medium Eye","No visible defect","Hazel","Medium thick","Seperated","Sharp","Fair","Brown","Long hair girl","Shaven","Straight",36,"Female","none"
"S303.jpg","Heart","Thin lips","Pink","Straight","No","narrow ear","Small Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Fair","Black","Short hair girl","Shaven","Straight",30,"Female","None"
"S304.jpg","Heart","Full Lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Black","Very Thick","Seperated","Round","Dark","Black","Small hair","Shaven","Concave",45,"Male","None"
"S305.jpeg","Oval","Heavy lower lips","Red","Straight","No","Square ear","Medium Eye","No visible defect","Black","Very Thick","Seperated","Round","Brown","Black","Medium length male","Full beard","Concave",39,"Male","None"
"S306.jpg","Rectangle","Heavy upper lips","Skin","Curved","No","Broad lobe","Small Eye","No visible defect","Black","Medium thick","Seperated","Round","White","Black","Medium length male","Shaven","Concave",60,"Male","None"
"S307.jpeg","Round","Wide Lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Fair","Black and white mixed","Half Bald","Imperial","Lowered",55,"Male","Freckle on cheek  sparse hair and wears specs"
"S308.jpg","Diamond","Heavy lower lips","Pink","Narrow","Yes","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Fair","Black","Long hair girl","Shaven","Wavy",27,"Female","none"
"S309.jpeg","Round","Thin lips","Red","Straight","No","narrow ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Golden","Boy cut girl","Shaven","Straight",35,"Female","none"
"S310.jpg","Oblong","Full Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Sharp","Seperated","Sharp","Brown","Brown","Medium length male","Stubble (medium)","Straight",30,"Male","none"
"S311.jpeg","Rectangle","Full Lips","Red","Straight","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","Dark","Black","Medium length male","Stubble (medium)","Wavy",35,"Male","None"
"S312.JPG","Oblong","Heavy lower lips","Skin","Straight","No","Broad lobe","Small Eye","No visible defect","Blue","Medium thick","Seperated","Flat","White","Golden","Medium length male","Shaven","Concave",65,"Male","No"
"S325.jpg","Diamond","Full Lips","Pink","Fuzzi-Mount","No","pointed ear","Medium Eye","No visible defect","Black","Sharp","Seperated","Sharp","White","Black","Long hair girl","Shaven","Raised",28,"Female","na"
"S326.jpg","Round","Thin lips","Skin","Straight","No","Square ear","Small Eye","No visible defect","Blue","Medium thick","Joined","Round","Fair","White","Long hair girl","Shaven","Concave",89,"Female","wrinkles"
"S317.jpg","Round","Full Lips","Pink","Straight","No","pointed ear","Big Eye","No visible defect","Black","Medium thick","Seperated","Sharp","White","Black","Long hair girl","Shaven","Concave",24,"Female","na"
"S314.jpg","Rectangle","Thin lips","Skin","Narrow","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Round","White","White","Medium length male","Stubble (long)","Raised",70,"Male","na"
"S315.jpg","Heart","Thin lips","Pink","Narrow","Yes","narrow ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Round","White","Black","Medium length male","Shaven","Straight",10,"Male","na"
"S316.jpg","Oblong","Heavy lower lips","Pink","Fuzzi-Mount","No","narrow ear","Medium Eye","No visible defect","Black","Sharp","Seperated","Round","Brown","Black","Medium length male","Shaven","Straight",16,"Female","na"
"S318.jpg","Oblong","Full Lips","Red","Fuzzi-Mount","Yes","narrow ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Brown","Black","Long hair girl","Shaven","Straight",47,"Female","na"
"S319.jpg","Diamond","Heavy lower lips","Pink","Narrow","No","pointed ear","Medium Eye","No visible defect","Black","Sharp","Seperated","Sharp","Brown","Black","Long hair girl","Shaven","Straight",32,"Female","na"
"S320.jpg","Oval","Full Lips","Pink","Narrow","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","Brown","Black","Long hair girl","Shaven","Concave",27,"Female","na"
"S321.jpg","Oblong","Full Lips","Red","Broad","No","pointed ear","Big Eye","No visible defect","Black","Sharp","High Seperated","Round","Dark","Black","Long hair girl","Shaven","Convex",48,"Female","na"
"S322.jpg","Oblong","Full Lips","Black","Broad","No","Broad lobe","Big Eye","No visible defect","Black","Medium thick","Seperated","Round","Dark","Black","Long hair girl","Shaven","Concave",51,"Female","na"
"S323.jpg","Rectangle","Thin lips","Pink","Straight","No","narrow ear","Small Eye","No visible defect","Black","Sharp","Seperated","Sharp","White","Golden","Short hair girl","Shaven","Straight",46,"Female","na"
"S324.jpg","Round","Full Lips","Pink","Broad","No","pointed ear","Big Eye","No visible defect","Black","Medium thick","Seperated","Round","Brown","Black","Long hair girl","Shaven","Wavy",45,"Female","na"
"S328.png","Oval","Wide Lips","Skin","Broad","No","narrow ear","Big Eye","No visible defect","Brown","Medium thick","Seperated","Round","Fair","Black","Half Bald","Shaven","Straight",52,"Male","none"
"S331.jpg","Heart","Heavy lower lips","Skin","Sharp","No","Square ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Brown","Black","Medium length male","Imperial","Straight",45,"Male","none"
"S333.png","Oval","Wide Lips","Skin","Broad","Yes","narrow ear","Small Eye","Defect in Both Eye","Black","Medium thick","Seperated","Flat","Brown","White","Half Bald","Full beard","Lowered",72,"Male","none"
"S329.jpeg","Round","Wide Lips","Red","Straight","Yes","pointed ear","Medium Eye","No visible defect","Black","Sharp","High Seperated","Flat","Dark","Black","Full Bald","Shaven","Straight",55,"Male","None"
"S327.jpeg","Diamond","Heavy lower lips","Pink","Straight","No","pointed ear","Small Eye","No visible defect","Brown","Sharp","Seperated","Round","Brown","Black","Small hair","Full beard","Lowered",30,"Male","None"
"S330.jpeg","Rectangle","Full Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Brown","Sharp","Seperated","Sharp","Fair","Golden","Medium length male","Ducktail","Raised",26,"Male","No"
"S332.jpg","Heart","Heavy lower lips","Black","Narrow","No","narrow ear","Small Eye","Defect in Both Eye","Black","Sharp","Seperated","Round","Dark","Black and white mixed","Long hair girl","Shaven","Wavy",50,"Female","None"
"S334.jpeg","Diamond","Heavy lower lips","Pink","Narrow","No","narrow ear","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","White","Black","Short hair girl","Shaven","Raised",32,"Female","No"
"S335.jpg","Rectangle","Thin lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Flat","White","Brown","Small hair","Shaven","Straight",25,"Male","Scar on right cheek"
"S336.jpg","Oval","Thin lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","Fair","Black","Full Bald","Shaven","Concave",50,"Male","none"
"S337.jpg","Oblong","Heavy lower lips","Pink","Broad","No","narrow ear","Small Eye","No visible defect","Brown","Sharp","Seperated","Sharp","Dark","Black","Small hair","Stubble (short)","Concave",34,"Male","-"
"S338.jpeg","Diamond","Thin lips","Pink","Narrow","Yes","pointed ear","Big Eye","Defect In Right Eye","Gray","Medium thick","High Seperated","Round","White","Golden","Small hair","Stubble (short)","Straight",32,"Male","No"
"S339.jpeg","Diamond","Thin lips","Pink","Narrow","No","narrow ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Brown","Long hair male","Shaven","Wavy",27,"Male","None"
"S340.jpeg","Oblong","Thin lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Flat","Fair","White","Medium length male","Stubble (long)","Raised",29,"Male","No"
"S341.jpg","Rectangle","Thin lips","Pink","Fuzzi-Mount","No","narrow ear","Big Eye","No visible defect","Blue","Sharp","Seperated","Sharp","White","Golden","Long hair girl","Shaven","Straight",50,"Female","none"
"S342.jpeg","Rectangle","Full Lips","Pink","Straight","No","narrow ear","Medium Eye","No visible defect","Gray","Sharp","High Seperated","Round","Fair","Black","Small hair","Balbo","Raised",30,"Male","No"
"S343.jpg","Round","Thin lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","Joined","Round","Fair","Black","Medium length male","Stubble (short)","Concave",40,"Male","no"
"S344.jpg","Oblong","Heavy upper lips","Pink","Straight","No","Square ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Round","Dark","Black","Medium length male","Goatee","Convex",22,"Male","none"
"S345.webp","Diamond","Full Lips","Pink","Broad","No","pointed ear","Big Eye","No visible defect","Brown","Sharp","Seperated","Sharp","White","Black","Short hair girl","Shaven","Raised",30,"Female","spots on face"
"S346.jpg","Oval","Heavy upper lips","Pink","Broad","No","narrow ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Golden","Long hair girl","Shaven","Concave",24,"Female","3 brown moles on neck"
"S347.jpg","Diamond","Thin lips","Red","Fuzzi-Mount","Yes","narrow ear","Medium Eye","No visible defect","Blue","Sharp","Seperated","Sharp","White","White","Short hair girl","Shaven","Concave",81,"Female","none"
"S348.jpeg","Oval","Thin lips","Red","Straight","Yes","Square ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Sharp","White","White","Boy cut girl","Shaven","Straight",60,"Female","None"
"S349.JPG","Rectangle","Heart shaped lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Black","Medium length male","Goatee","Raised",40,"Male","No"
"S350.jpeg","Round","Full Lips","Pink","Fuzzi-Mount","No","Broad lobe","Medium Eye","No visible defect","Blue","Very Thick","High Seperated","Flat","Fair","Golden","Long hair girl","Shaven","Straight","28-40","Female","None"
"S351.jpg","Round","Thin lips","Pink","Fuzzi-Mount","No","narrow ear","Medium Eye","Defect in Left Eye","Black","Medium thick","High Seperated","Round","White","Golden","Long hair male","Shaven","Wavy",75,"Male","none"
"S352.jpeg","Diamond","Heavy lower lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Blue","Medium thick","High Seperated","Sharp","White","Brown","Long hair girl","Shaven","Straight",35,"Female","none"
"S353.jpg","Oval","Heavy lower lips","Skin","Broad","No","pointed ear","Small Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","Fair","Golden","Small hair","Shaven","Straight",25,"Male","None"
"S355.jpg","Oval","Wide Lips","Pink","Broad","Yes","pointed ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Round","Fair","Brown","Long hair girl","Shaven","Straight",34,"Female","None"
"S354.jpeg","Rectangle","Thin lips","Pink","Sharp","No","Broad lobe","Big Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","Fair","Brown","Small hair","Shaven","Straight",45,"Male","None"
"S356.jpeg","Heart","Thin lips","Pink","Curved","No","pointed ear","Big Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","White","Black","Short hair girl","Shaven","Straight",25,"Male","No Identification mark"
"S357.jpeg","Oblong","Thin lips","Pink","Broad","No","narrow ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","White","Brown","Medium length male","Bandholz","Concave",52,"Male","None"
"S358.jpeg","Rectangle","Full Lips","Red","Sharp","No","pointed ear","Big Eye","Defect In Right Eye","Brown","Medium thick","Seperated","Sharp","Fair","Brown","Long hair male","Stubble (long)","Straight",50,"Male","none"
"S359.jpg","Round","Thin lips","Pink","Fuzzi-Mount","No","narrow ear","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Flat","White","Golden","Medium length male","Full beard","Convex",27,"Male","None"
"S360.jpg","Rectangle","Wide Lips","Pink","Straight","Yes","pointed ear","Small Eye","No visible defect","Hazel","Sharp","Seperated","Sharp","Fair","Golden","Small hair","Shaven","Lowered",28,"Male","None"
"S361.jpeg","Oval","Thin lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Round","Fair","Black","Medium length male","Stubble (short)","Straight",25,"Male","None"
"S362.jpeg","Oval","Full Lips","Red","Straight","No","Square ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Round","White","Brown","Medium length male","Shaven","Concave",26,"Male","Some red spots below right eye"
"S363.jpg","Rectangle","Heavy lower lips","Pink","Straight","Yes","Broad lobe","Small Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Brown","Small hair","Goatee","Straight",35,"Male","None"
"S365.jpeg","Oblong","Full Lips","Black","Fuzzi-Mount","No","pointed ear","Small Eye","No visible defect","Black","Medium thick","High Seperated","Sharp","Dark","Black","Full Bald","Shaven","Straight",21,"Male","NA"
"S366.jpg","Oval","Thin lips","Red","Curved","No","narrow ear","Medium Eye","No visible defect","Gray","Sharp","Seperated","Round","Fair","Brown","Long hair girl","Shaven","Raised",30,"Female","no"
"S367.jpeg","Rectangle","Thin lips","Pink","Straight","No","Broad lobe","Small Eye","No visible defect","Brown","Sharp","High Seperated","Sharp","Fair","Black","Medium length male","Shaven","Straight",23,"Male","None"
"S368.jpeg","Rectangle","Heavy lower lips","Pink","Sharp","No","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Brown","Black","Medium length male","Stubble (short)","Straight",35,"Male","scar under left eye (for observer)"
"S369.jpeg","Rectangle","Thin lips","Pink","Straight","No","pointed ear","Big Eye","No visible defect","Brown","Very Thick","Seperated","Sharp","Fair","Black","Medium length male","Full beard","Straight",32,"Male","No identification mark"
"S371.jpeg","Heart","Full Lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Black and white mixed","Medium length male","Full beard","Straight",25,"Male","None"
"S370.jpeg","Rectangle","Wide Lips","Pink","Broad","No","Broad lobe","Big Eye","Defect in Left Eye","Gray","Medium thick","Seperated","Round","White","Golden","Medium length male","Full beard","Raised",28,"Male","none"
"S372.jpeg","Heart","Thin lips","Pink","Fuzzi-Mount","No","Square ear","Small Eye","No visible defect","Black","Very Thick","Seperated","Sharp","White","Black","Medium length male","Stubble (short)","Raised",20,"Male","no"
"S373.jpeg","Oblong","Thin lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","Seperated","Flat","White","Black","Medium length male","Stubble (long)","Straight",44,"Male","None"
"S374.jpeg","Diamond","Thin lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Hazel","Medium thick","Seperated","Sharp","White","Golden","Short hair girl","Shaven","Concave",25,"Female","None"
"S375.jpeg","Round","Heavy upper lips","Pink","Broad","No","narrow ear","Medium Eye","No visible defect","Black","Sharp","High Seperated","Sharp","Dark","Black","Full Bald","Extended goatee","Straight",45,"Male","None"
"S376.jpg","Heart","Full Lips","Pink","Straight","No","pointed ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Sharp","White","Black","Small hair","Shaven","Straight",22,"Male","none"
"S377.jpg","Diamond","Thin lips","Pink","Straight","No","narrow ear","Medium Eye","No visible defect","Blue","Very Thick","Seperated","Sharp","White","Black","Long hair girl","Shaven","Straight","30-40","Female","None"
"S379.jpg","Rectangle","Wide Lips","Pink","Broad","No","Broad lobe","Medium Eye","No visible defect","Black","Sharp","Seperated","Round","Dark","Black","Small hair","Anchor","Straight",25,"Male","none"
"S378.jpeg","Rectangle","Heavy upper lips","Red","Broad","No","Square ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Fair","Black","Medium length male","Shaven","Straight",34,"Male","Portruding front teeth"
"S380.jpeg","Rectangle","Full Lips","Pink","Sharp","No","narrow ear","Medium Eye","No visible defect","Black","Medium thick","Seperated","Sharp","White","Black","Long hair girl","Shaven","Straight",30,"Female","None"
"S381.jpeg","Rectangle","Full Lips","Pink","Straight","No","Broad lobe","Big Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Brown","Black","Medium length male","Stubble (medium)","Lowered",40,"Male","No"
"S383.jpg","Oval","Thin lips","Pink","Sharp","No","Broad lobe","Medium Eye","No visible defect","Brown","Sharp","High Seperated","Sharp","Fair","Brown","Medium length male","Imperial","Straight","45-60","Male","None"
"S384.jpg","Oval","Full Lips","Red","Curved","No","Square ear","Medium Eye","No visible defect","Gray","Medium thick","Seperated","Round","Brown","Black","Long hair girl","Shaven","Straight",35,"Female","no"
"S385.jpeg","Round","Full Lips","Pink","Broad","No","Broad lobe","Small Eye","No visible defect","Black","Very Thick","Seperated","Round","Fair","Black","Medium length male","Imperial","Concave",60,"Male","Round face  hole beneath lips"
"S386.jpeg","Rectangle","Wide Lips","Skin","Broad","Yes","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","High Seperated","Flat","Brown","Black and white mixed","Half Bald","Shaven","Lowered",70,"Male","NA"
"S388.jpeg","Diamond","Heart shaped lips","Red","Straight","No","Square ear","Big Eye","No visible defect","Blue","Very Thick","Seperated","Round","White","Brown","Medium length male","Shaven","Straight",30,"Male","None"
"S387.jpeg","Oval","Full Lips","Pink","Fuzzi-Mount","No","pointed ear","Big Eye","No visible defect","Brown","Sharp","Seperated","Sharp","White","Golden","Medium length male","Stubble (medium)","Concave",30,"Male","none"
"S389.jpg","Round","Full Lips","Black","Narrow","No","Broad lobe","Medium Eye","No visible defect","Brown","Medium thick","High Seperated","Sharp","Dark","Black","Half Bald","Shaven","Straight","20-30","Female","None"
"S390.jpg","Oblong","Thin lips","Pink","Straight","No","narrow ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Flat","Brown","Black","Medium length male","Stubble (medium)","Convex","45-55","Male","None"
"S391.jpeg","Round","Thin lips","Skin","Straight","No","Square ear","Big Eye","No visible defect","Brown","Very Thick","Seperated","Round","White","Brown","Full Bald","Shaven","Concave",50,"Male","none"
"S392.jpg","Oval","Full Lips","Pink","Straight","No","Square ear","Small Eye","No visible defect","Black","Medium thick","High Seperated","Flat","Brown","Black","Small hair","Goatee","Concave",26,"Male","pimples on right cheek"
"S393.jpg","Round","Heavy lower lips","Pink","Narrow","No","Broad lobe","Medium Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Golden","Long hair girl","Shaven","Wavy",27,"Female","none"
"S394.jpeg","Oval","Heavy upper lips","Pink","Fuzzi-Mount","No","pointed ear","Small Eye","No visible defect","Blue","Medium thick","Seperated","Sharp","White","Brown","Medium length male","Stubble (short)","Concave",35,"Male","NA"
"S395.jpeg","Oval","Full Lips","Pink","Fuzzi-Mount","No","pointed ear","Big Eye","No visible defect","Gray","Sharp","High Seperated","Sharp","Fair","Golden","Long hair girl","Shaven","Straight","30-45","Female","None"
"S396.jpeg","Heart","Thin lips","Pink","Straight","No","Square ear","Medium Eye","No visible defect","Black","Sharp","Seperated","Flat","White","Golden","Medium length male","Shaven","Straight",50,"Male","None"
"S397.jpg","Oblong","Wide Lips","Pink","Curved","Yes","narrow ear","Medium Eye","No visible defect","Hazel","Sharp","Seperated","Sharp","White","Golden","Long hair male","Stubble (medium)","Concave",28,"Male","na"
"S398.jpeg","Oval","Full Lips","Pink","Narrow","No","pointed ear","Medium Eye","No visible defect","Brown","Medium thick","Seperated","Sharp","Fair","Black","Small hair","Stubble (medium)","Lowered",24,"Male","No"
"S399.jpeg","Heart","Heart shaped lips","Pink","Straight","No","Broad lobe","Medium Eye","No visible defect","Black","Medium thick","High Seperated","Round","Brown","Black","Medium length male","Stubble (short)","Straight",31,"Male","Nonw"
